Id,Date,TimeElapsed_ByHr,StepTotal,TotalIntensity,AverageIntensity,Calories
2026352035,5/3/2016,3:00,0,0,0,47
2026352035,5/3/2016,4:00,0,0,0,47
2026352035,5/3/2016,5:00,0,0,0,47
2026352035,5/3/2016,6:00,0,0,0,47
2026352035,5/3/2016,7:00,251,16,0.266667,71
2026352035,5/3/2016,8:00,201,17,0.283333,71
2026352035,5/3/2016,9:00,167,12,0.2,66
2026352035,5/3/2016,10:00,167,16,0.266667,69
2026352035,5/3/2016,11:00,381,17,0.283333,75
2026352035,5/3/2016,12:00,55,3,0.05,54
2026352035,5/3/2016,13:00,623,27,0.45,91
2026352035,5/3/2016,14:00,758,31,0.516667,98
2026352035,5/3/2016,15:00,815,35,0.583333,103
2026352035,5/3/2016,16:00,544,27,0.45,90
2026352035,5/3/2016,17:00,344,20,0.333333,77
2026352035,5/3/2016,18:00,647,34,0.566667,99
2026352035,5/3/2016,19:00,617,25,0.416667,91
2026352035,5/3/2016,20:00,244,14,0.233333,69
2026352035,5/3/2016,21:00,162,9,0.15,60
2026352035,5/3/2016,22:00,0,0,0,47
2026352035,5/3/2016,23:00,16,1,0.016667,48
2026352035,5/4/2016,0:00,0,0,0,47
2026352035,5/4/2016,1:00,0,0,0,47
2026352035,5/4/2016,2:00,0,0,0,47
2026352035,5/4/2016,3:00,0,0,0,47
2026352035,5/4/2016,4:00,6,1,0.016667,48
2026352035,5/4/2016,5:00,9,1,0.016667,48
2026352035,5/4/2016,6:00,86,6,0.1,55
2026352035,5/4/2016,7:00,420,22,0.366667,82
2026352035,5/4/2016,8:00,223,9,0.15,63
2026352035,5/4/2016,9:00,395,20,0.333333,78
2026352035,5/4/2016,10:00,127,13,0.216667,65
2026352035,5/4/2016,11:00,214,16,0.266667,71
2026352035,5/4/2016,12:00,47,5,0.083333,55
2026352035,5/4/2016,13:00,396,16,0.266667,76
2026352035,5/4/2016,14:00,762,35,0.583333,102
2026352035,5/4/2016,15:00,681,37,0.616667,102
2026352035,5/4/2016,16:00,575,37,0.616667,99
2026352035,5/4/2016,17:00,572,29,0.483333,92
2026352035,5/4/2016,18:00,623,35,0.583333,99
2026352035,5/4/2016,19:00,421,24,0.4,84
2026352035,5/4/2016,20:00,860,30,0.5,100
2026352035,5/4/2016,21:00,117,5,0.083333,55
2026352035,5/4/2016,22:00,9,1,0.016667,48
2026352035,5/4/2016,23:00,21,3,0.05,50
2026352035,5/5/2016,0:00,0,0,0,47
2026352035,5/5/2016,1:00,0,0,0,47
2026352035,5/5/2016,2:00,0,0,0,47
2026352035,5/5/2016,3:00,0,0,0,47
2026352035,5/5/2016,4:00,0,0,0,47
2026352035,5/5/2016,5:00,651,24,0.4,88
2026352035,5/5/2016,6:00,669,27,0.45,92
2026352035,5/5/2016,7:00,580,20,0.333333,83
2026352035,5/5/2016,8:00,709,39,0.65,104
2026352035,5/5/2016,9:00,857,35,0.583333,105
2026352035,5/5/2016,10:00,578,32,0.533333,95
2026352035,5/5/2016,11:00,468,24,0.4,85
2026352035,5/5/2016,12:00,1196,38,0.633333,117
2026352035,5/5/2016,13:00,1494,41,0.683333,128
2026352035,5/5/2016,14:00,379,16,0.266667,74
2026352035,5/5/2016,15:00,936,43,0.716667,114
2026352035,5/5/2016,16:00,1472,39,0.65,123
2026352035,5/5/2016,17:00,299,11,0.183333,67
2026352035,5/5/2016,18:00,815,33,0.55,102
2026352035,5/5/2016,19:00,347,22,0.366667,79
2026352035,5/5/2016,20:00,377,16,0.266667,73
2026352035,5/5/2016,21:00,314,12,0.2,66
2026352035,5/5/2016,22:00,22,2,0.033333,50
2026352035,5/5/2016,23:00,4,1,0.016667,48
2026352035,5/6/2016,0:00,0,0,0,47
2026352035,5/6/2016,1:00,0,0,0,47
2026352035,5/6/2016,2:00,0,0,0,47
2026352035,5/6/2016,3:00,4,1,0.016667,48
2026352035,5/6/2016,4:00,0,0,0,47
2026352035,5/6/2016,5:00,0,0,0,47
2026352035,5/6/2016,6:00,279,15,0.25,70
2026352035,5/6/2016,7:00,282,20,0.333333,76
2026352035,5/6/2016,8:00,427,17,0.283333,77
2026352035,5/6/2016,9:00,287,16,0.266667,72
2026352035,5/6/2016,10:00,772,26,0.433333,94
2026352035,5/6/2016,11:00,547,21,0.35,84
2026352035,5/6/2016,12:00,626,28,0.466667,92
2026352035,5/6/2016,13:00,673,35,0.583333,100
2026352035,5/6/2016,14:00,438,22,0.366667,82
2026352035,5/6/2016,15:00,698,33,0.55,99
2026352035,5/6/2016,16:00,669,35,0.583333,100
2026352035,5/6/2016,17:00,568,24,0.4,87
2026352035,5/6/2016,18:00,1008,37,0.616667,111
2026352035,5/6/2016,19:00,243,21,0.35,76
2026352035,5/6/2016,20:00,383,21,0.35,78
2026352035,5/6/2016,21:00,279,9,0.15,62
2026352035,5/6/2016,22:00,15,2,0.033333,49
2026352035,5/6/2016,23:00,0,0,0,47
2026352035,5/7/2016,0:00,0,0,0,47
2026352035,5/7/2016,1:00,0,0,0,47
2026352035,5/7/2016,2:00,0,0,0,47
2026352035,5/7/2016,3:00,0,0,0,47
2026352035,5/7/2016,4:00,0,0,0,47
2026352035,5/7/2016,5:00,0,0,0,47
2026352035,5/7/2016,6:00,632,29,0.483333,93
2026352035,5/7/2016,7:00,362,26,0.433333,84
2026352035,5/7/2016,8:00,238,17,0.283333,72
2026352035,5/7/2016,9:00,237,12,0.2,67
2026352035,5/7/2016,10:00,326,11,0.183333,69
2026352035,5/7/2016,11:00,216,10,0.166667,65
2026352035,5/7/2016,12:00,503,23,0.383333,84
2026352035,5/7/2016,13:00,88,7,0.116667,59
2026352035,5/7/2016,14:00,187,12,0.2,66
2026352035,5/7/2016,15:00,77,4,0.066667,55
2026352035,5/7/2016,16:00,147,8,0.133333,61
2026352035,5/7/2016,17:00,284,16,0.266667,72
2026352035,5/7/2016,18:00,226,19,0.316667,74
2026352035,5/7/2016,19:00,189,9,0.15,63
2026352035,5/7/2016,20:00,424,20,0.333333,79
2026352035,5/7/2016,21:00,19,2,0.033333,49
2026352035,5/7/2016,22:00,14,2,0.033333,50
2026352035,5/7/2016,23:00,24,2,0.033333,49
2026352035,5/8/2016,0:00,9,1,0.016667,48
2026352035,5/8/2016,1:00,0,0,0,47
2026352035,5/8/2016,2:00,0,0,0,47
2026352035,5/8/2016,3:00,0,0,0,47
2026352035,5/8/2016,4:00,0,0,0,47
2026352035,5/8/2016,5:00,0,0,0,47
2026352035,5/8/2016,6:00,441,19,0.316667,78
2026352035,5/8/2016,7:00,211,16,0.266667,71
2026352035,5/8/2016,8:00,649,22,0.366667,89
2026352035,5/8/2016,9:00,1338,35,0.583333,120
2026352035,5/8/2016,10:00,415,21,0.35,81
2026352035,5/8/2016,11:00,508,25,0.416667,86
2026352035,5/8/2016,12:00,261,17,0.283333,72
2026352035,5/8/2016,13:00,170,12,0.2,66
2026352035,5/8/2016,14:00,117,8,0.133333,60
2026352035,5/8/2016,15:00,117,5,0.083333,58
2026352035,5/8/2016,16:00,12,2,0.033333,53
2026352035,5/8/2016,17:00,251,17,0.283333,72
2026352035,5/8/2016,18:00,322,22,0.366667,79
2026352035,5/8/2016,19:00,217,14,0.233333,68
2026352035,5/8/2016,20:00,475,20,0.333333,80
2026352035,5/8/2016,21:00,0,0,0,47
2026352035,5/8/2016,22:00,9,1,0.016667,48
2026352035,5/8/2016,23:00,6,1,0.016667,48
2026352035,5/9/2016,0:00,0,0,0,47
2026352035,5/9/2016,1:00,9,1,0.016667,48
2026352035,5/9/2016,2:00,0,0,0,47
2026352035,5/9/2016,3:00,0,0,0,47
2026352035,5/9/2016,4:00,0,0,0,47
2026352035,5/9/2016,5:00,0,0,0,47
2026352035,5/9/2016,6:00,527,21,0.35,82
2026352035,5/9/2016,7:00,707,32,0.533333,99
2026352035,5/9/2016,8:00,460,21,0.35,82
2026352035,5/9/2016,9:00,147,10,0.166667,62
2026352035,5/9/2016,10:00,130,6,0.1,59
2026352035,5/9/2016,11:00,179,9,0.15,63
2026352035,5/9/2016,12:00,109,8,0.133333,60
2026352035,5/9/2016,13:00,658,25,0.416667,91
2026352035,5/9/2016,14:00,505,21,0.35,83
2026352035,5/9/2016,15:00,1058,37,0.616667,111
2026352035,5/9/2016,16:00,1960,56,0.933333,171
2026352035,5/9/2016,17:00,1848,49,0.816667,158
2026352035,5/9/2016,18:00,606,26,0.433333,97
2026352035,5/9/2016,19:00,754,36,0.6,106
2026352035,5/9/2016,20:00,666,28,0.466667,95
2026352035,5/9/2016,21:00,323,14,0.233333,70
2026352035,5/9/2016,22:00,0,0,0,47
2026352035,5/9/2016,23:00,6,1,0.016667,48
2026352035,5/10/2016,0:00,50,4,0.066667,52
2026352035,5/10/2016,1:00,0,0,0,47
2026352035,5/10/2016,2:00,0,0,0,47
2026352035,5/10/2016,3:00,0,0,0,47
2026352035,5/10/2016,4:00,0,0,0,47
2026352035,5/10/2016,5:00,0,0,0,47
2026352035,5/10/2016,6:00,0,0,0,47
2026352035,5/10/2016,7:00,0,0,0,47
2026352035,5/10/2016,8:00,0,0,0,47
2026352035,5/10/2016,9:00,0,0,0,47
2026352035,5/10/2016,10:00,0,0,0,47
2026352035,5/10/2016,11:00,0,0,0,47
2026352035,5/10/2016,12:00,0,0,0,47
2026352035,5/10/2016,13:00,0,0,0,47
2026352035,5/10/2016,14:00,0,0,0,47
2026352035,5/10/2016,15:00,0,0,0,47
2026352035,5/10/2016,16:00,0,0,0,47
2026352035,5/10/2016,17:00,0,0,0,47
2026352035,5/10/2016,18:00,0,0,0,47
2026352035,5/10/2016,19:00,0,0,0,47
2026352035,5/10/2016,20:00,33,2,0.033333,49
2026352035,5/10/2016,21:00,118,7,0.116667,57
2026352035,5/10/2016,22:00,23,2,0.033333,50
2026352035,5/10/2016,23:00,30,2,0.033333,49
2026352035,5/11/2016,0:00,9,1,0.016667,48
2026352035,5/11/2016,1:00,0,0,0,47
2026352035,5/11/2016,2:00,0,0,0,47
2026352035,5/11/2016,3:00,8,1,0.016667,48
2026352035,5/11/2016,4:00,0,0,0,47
2026352035,5/11/2016,5:00,0,0,0,47
2026352035,5/11/2016,6:00,364,14,0.233333,71
2026352035,5/11/2016,7:00,322,17,0.283333,74
2026352035,5/11/2016,8:00,216,13,0.216667,68
2026352035,5/11/2016,9:00,102,8,0.133333,60
2026352035,5/11/2016,10:00,342,15,0.25,72
2026352035,5/11/2016,11:00,163,9,0.15,63
2026352035,5/11/2016,12:00,53,6,0.1,57
2026352035,5/11/2016,13:00,536,20,0.333333,82
2026352035,5/11/2016,14:00,582,25,0.416667,88
2026352035,5/11/2016,15:00,883,36,0.6,105
2026352035,5/11/2016,16:00,2375,55,0.916667,162
2026352035,5/11/2016,17:00,820,28,0.466667,97
2026352035,5/11/2016,18:00,331,16,0.266667,73
2026352035,5/11/2016,19:00,552,21,0.35,85
2026352035,5/11/2016,20:00,759,33,0.55,101
2026352035,5/11/2016,21:00,150,10,0.166667,61
2026352035,5/11/2016,22:00,8,1,0.016667,48
2026352035,5/11/2016,23:00,5,1,0.016667,48
2026352035,5/12/2016,0:00,0,0,0,47
2026352035,5/12/2016,1:00,0,0,0,47
2026352035,5/12/2016,2:00,8,1,0.016667,48
2026352035,5/12/2016,3:00,0,0,0,47
2026352035,5/12/2016,4:00,0,0,0,47
2026352035,5/12/2016,5:00,370,12,0.2,69
2026352035,5/12/2016,6:00,652,23,0.383333,88
2026352035,5/12/2016,7:00,598,25,0.416667,89
2026352035,5/12/2016,8:00,724,38,0.633333,104
2026352035,5/12/2016,9:00,493,23,0.383333,83
2026352035,5/12/2016,10:00,1261,40,0.666667,119
2026352035,5/12/2016,11:00,744,31,0.516667,98
2026352035,5/12/2016,12:00,976,28,0.466667,102
2026352035,5/12/2016,13:00,882,29,0.483333,101
2026352035,5/12/2016,14:00,618,29,0.483333,92
2026352035,5/12/2016,15:00,1123,41,0.683333,116
2320127002,4/12/2016,0:00,0,0,0,55
2320127002,4/12/2016,1:00,0,0,0,55
2320127002,4/12/2016,2:00,0,0,0,55
2320127002,4/12/2016,3:00,0,0,0,55
2320127002,4/12/2016,4:00,0,0,0,55
2320127002,4/12/2016,5:00,0,0,0,55
2320127002,4/12/2016,6:00,0,0,0,55
2320127002,4/12/2016,7:00,497,28,0.466667,106
2320127002,4/12/2016,8:00,461,14,0.233333,88
2320127002,4/12/2016,9:00,470,14,0.233333,90
2320127002,4/12/2016,10:00,164,4,0.066667,68
2320127002,4/12/2016,11:00,654,16,0.266667,97
2320127002,4/12/2016,12:00,1140,23,0.383333,127
2320127002,4/12/2016,13:00,408,19,0.316667,92
2320127002,4/12/2016,14:00,1372,30,0.5,145
2320127002,4/12/2016,15:00,2208,67,1.116667,191
2320127002,4/12/2016,16:00,771,34,0.566667,122
2320127002,4/12/2016,17:00,557,20,0.333333,98
2320127002,4/12/2016,18:00,415,17,0.283333,90
2320127002,4/12/2016,19:00,459,19,0.316667,93
2320127002,4/12/2016,20:00,348,16,0.266667,85
2320127002,4/12/2016,21:00,197,11,0.183333,76
2320127002,4/12/2016,22:00,296,17,0.283333,86
2320127002,4/12/2016,23:00,308,14,0.233333,83
2320127002,4/13/2016,0:00,178,9,0.15,74
2320127002,4/13/2016,1:00,421,17,0.283333,90
2320127002,4/13/2016,2:00,218,12,0.2,78
2320127002,4/13/2016,3:00,45,4,0.066667,65
2320127002,4/13/2016,4:00,234,11,0.183333,78
2320127002,4/13/2016,5:00,83,5,0.083333,66
2320127002,4/13/2016,6:00,370,18,0.3,89
2320127002,4/13/2016,7:00,959,36,0.6,128
2320127002,4/13/2016,8:00,541,18,0.3,94
2320127002,4/13/2016,9:00,198,10,0.166667,76
2320127002,4/13/2016,10:00,166,8,0.133333,73
2320127002,4/13/2016,11:00,350,18,0.3,90
2320127002,4/13/2016,12:00,414,15,0.25,88
2320127002,4/13/2016,13:00,148,8,0.133333,71
2320127002,4/13/2016,14:00,365,14,0.233333,84
2320127002,4/13/2016,15:00,283,15,0.25,85
2320127002,4/13/2016,16:00,396,19,0.316667,92
2320127002,4/13/2016,17:00,456,22,0.366667,98
2320127002,4/13/2016,18:00,117,7,0.116667,70
2320127002,4/13/2016,19:00,168,10,0.166667,75
2320127002,4/13/2016,20:00,284,15,0.25,86
2320127002,4/13/2016,21:00,305,16,0.266667,87
2320127002,4/13/2016,22:00,422,20,0.333333,94
2320127002,4/13/2016,23:00,154,8,0.133333,72
2320127002,4/14/2016,0:00,191,10,0.166667,74
2320127002,4/14/2016,1:00,0,0,0,55
2320127002,4/14/2016,2:00,0,0,0,55
2320127002,4/14/2016,3:00,0,0,0,55
2320127002,4/14/2016,4:00,0,0,0,55
2320127002,4/14/2016,5:00,0,0,0,55
2320127002,4/14/2016,6:00,168,8,0.133333,70
2320127002,4/14/2016,7:00,368,19,0.316667,92
2320127002,4/14/2016,8:00,189,9,0.15,74
2320127002,4/14/2016,9:00,525,21,0.35,97
2320127002,4/14/2016,10:00,300,16,0.266667,84
2320127002,4/14/2016,11:00,19,1,0.016667,57
2320127002,4/14/2016,12:00,0,0,0,55
2320127002,4/14/2016,13:00,0,0,0,56
2320127002,4/14/2016,14:00,35,3,0.05,63
2320127002,4/14/2016,15:00,243,16,0.266667,84
2320127002,4/14/2016,16:00,638,30,0.5,112
2320127002,4/14/2016,17:00,465,22,0.366667,99
2320127002,4/14/2016,18:00,355,16,0.266667,87
2320127002,4/14/2016,19:00,338,13,0.216667,83
2320127002,4/14/2016,20:00,139,7,0.116667,68
2320127002,4/14/2016,21:00,0,0,0,55
2320127002,4/14/2016,22:00,0,0,0,55
2320127002,4/14/2016,23:00,0,0,0,55
2320127002,4/15/2016,0:00,0,0,0,55
2320127002,4/15/2016,1:00,0,0,0,55
2320127002,4/15/2016,2:00,0,0,0,55
2320127002,4/15/2016,3:00,0,0,0,55
2320127002,4/15/2016,4:00,0,0,0,55
2320127002,4/15/2016,5:00,0,0,0,55
2320127002,4/15/2016,6:00,0,0,0,55
2320127002,4/15/2016,7:00,569,20,0.333333,96
2320127002,4/15/2016,8:00,234,11,0.183333,78
2320127002,4/15/2016,9:00,405,25,0.416667,98
2320127002,4/15/2016,10:00,177,13,0.216667,78
2320127002,4/15/2016,11:00,223,11,0.183333,78
2320127002,4/15/2016,12:00,564,25,0.416667,103
2320127002,4/15/2016,13:00,126,7,0.116667,68
2320127002,4/15/2016,14:00,0,0,0,55
2320127002,4/15/2016,15:00,275,11,0.183333,77
2320127002,4/15/2016,16:00,258,13,0.216667,82
2320127002,4/15/2016,17:00,498,17,0.283333,95
2320127002,4/15/2016,18:00,312,17,0.283333,88
2320127002,4/15/2016,19:00,570,30,0.5,110
2320127002,4/15/2016,20:00,571,26,0.433333,106
2320127002,4/15/2016,21:00,306,14,0.233333,82
2320127002,4/15/2016,22:00,117,5,0.083333,66
2320127002,4/15/2016,23:00,0,0,0,55
2320127002,4/16/2016,0:00,0,0,0,55
2320127002,4/16/2016,1:00,0,0,0,55
2320127002,4/16/2016,2:00,0,0,0,55
2320127002,4/16/2016,3:00,0,0,0,55
2320127002,4/16/2016,4:00,0,0,0,55
2320127002,4/16/2016,5:00,0,0,0,55
2320127002,4/16/2016,6:00,0,0,0,55
2320127002,4/16/2016,7:00,0,0,0,55
2320127002,4/16/2016,8:00,0,0,0,55
2320127002,4/16/2016,9:00,0,0,0,55
2320127002,4/16/2016,10:00,317,12,0.2,80
2320127002,4/16/2016,11:00,513,22,0.366667,98
2320127002,4/16/2016,12:00,520,20,0.333333,95
2320127002,4/16/2016,13:00,203,7,0.116667,70
2320127002,4/16/2016,14:00,219,7,0.116667,70
2320127002,4/16/2016,15:00,398,19,0.316667,90
2320127002,4/16/2016,16:00,306,14,0.233333,81
2320127002,4/16/2016,17:00,0,0,0,55
2320127002,4/16/2016,18:00,0,0,0,55
2320127002,4/16/2016,19:00,220,7,0.116667,73
2320127002,4/16/2016,20:00,490,18,0.3,94
2320127002,4/16/2016,21:00,634,22,0.366667,102
2320127002,4/16/2016,22:00,510,21,0.35,98
2320127002,4/16/2016,23:00,714,26,0.433333,111
2320127002,4/17/2016,0:00,330,16,0.266667,88
2320127002,4/17/2016,1:00,94,5,0.083333,65
2320127002,4/17/2016,2:00,0,0,0,55
2320127002,4/17/2016,3:00,0,0,0,55
2320127002,4/17/2016,4:00,0,0,0,55
2320127002,4/17/2016,5:00,0,0,0,55
2320127002,4/17/2016,6:00,0,0,0,55
2320127002,4/17/2016,7:00,0,0,0,55
2320127002,4/17/2016,8:00,0,0,0,55
2320127002,4/17/2016,9:00,232,9,0.15,73
2320127002,4/17/2016,10:00,256,13,0.216667,83
2320127002,4/17/2016,11:00,484,18,0.3,93
2320127002,4/17/2016,12:00,507,18,0.3,93
2320127002,4/17/2016,13:00,567,18,0.3,99
2320127002,4/17/2016,14:00,661,22,0.366667,104
2320127002,4/17/2016,15:00,242,12,0.2,79
2320127002,4/17/2016,16:00,286,10,0.166667,82
2320127002,4/17/2016,17:00,431,14,0.233333,89
2320127002,4/17/2016,18:00,749,31,0.516667,117
2320127002,4/17/2016,19:00,579,25,0.416667,103
2320127002,4/17/2016,20:00,474,22,0.366667,99
2320127002,4/17/2016,21:00,220,11,0.183333,79
2320127002,4/17/2016,22:00,86,5,0.083333,64
2320127002,4/17/2016,23:00,0,0,0,55
2320127002,4/18/2016,0:00,0,0,0,55
2320127002,4/18/2016,1:00,0,0,0,55
2320127002,4/18/2016,2:00,0,0,0,55
2320127002,4/18/2016,3:00,0,0,0,55
2320127002,4/18/2016,4:00,0,0,0,55
2320127002,4/18/2016,5:00,0,0,0,55
2320127002,4/18/2016,6:00,183,13,0.216667,79
2320127002,4/18/2016,7:00,589,24,0.4,103
2320127002,4/18/2016,8:00,287,10,0.166667,79
2320127002,4/18/2016,9:00,486,16,0.266667,92
2320127002,4/18/2016,10:00,103,7,0.116667,71
2320127002,4/18/2016,11:00,347,13,0.216667,85
2320127002,4/18/2016,12:00,479,18,0.3,96
2320127002,4/18/2016,13:00,852,25,0.416667,114
2320127002,4/18/2016,14:00,633,28,0.466667,102
2320127002,4/18/2016,15:00,228,10,0.166667,77
2320127002,4/18/2016,16:00,332,14,0.233333,85
2320127002,4/18/2016,17:00,324,16,0.266667,90
2320127002,4/18/2016,18:00,260,13,0.216667,81
2320127002,4/18/2016,19:00,427,18,0.3,93
2320127002,4/18/2016,20:00,306,12,0.2,83
2320127002,4/18/2016,21:00,377,19,0.316667,94
2320127002,4/18/2016,22:00,82,6,0.1,68
2320127002,4/18/2016,23:00,243,12,0.2,81
2320127002,4/19/2016,0:00,62,5,0.083333,64
2320127002,4/19/2016,1:00,0,0,0,55
2320127002,4/19/2016,2:00,0,0,0,55
2320127002,4/19/2016,3:00,0,0,0,55
2320127002,4/19/2016,4:00,0,0,0,55
2320127002,4/19/2016,5:00,0,0,0,55
2320127002,4/19/2016,6:00,0,0,0,55
2320127002,4/19/2016,7:00,0,0,0,55
2320127002,4/19/2016,8:00,0,0,0,55
2320127002,4/19/2016,9:00,0,0,0,55
2320127002,4/19/2016,10:00,0,0,0,55
2320127002,4/19/2016,11:00,0,0,0,55
2320127002,4/19/2016,12:00,821,29,0.483333,115
2320127002,4/19/2016,13:00,272,12,0.2,81
2320127002,4/19/2016,14:00,244,18,0.3,85
2320127002,4/19/2016,15:00,332,13,0.216667,83
2320127002,4/19/2016,16:00,413,19,0.316667,93
2320127002,4/19/2016,17:00,328,15,0.25,85
2320127002,4/19/2016,18:00,0,0,0,55
2320127002,4/19/2016,19:00,76,6,0.1,65
2320127002,4/19/2016,20:00,645,29,0.483333,110
2320127002,4/19/2016,21:00,625,24,0.4,104
2320127002,4/19/2016,22:00,1025,33,0.55,127
2320127002,4/19/2016,23:00,1154,47,0.783333,136
2320127002,4/20/2016,0:00,220,10,0.166667,74
2320127002,4/20/2016,1:00,0,0,0,55
2320127002,4/20/2016,2:00,0,0,0,55
2320127002,4/20/2016,3:00,0,0,0,55
2320127002,4/20/2016,4:00,0,0,0,55
2320127002,4/20/2016,5:00,0,0,0,55
2320127002,4/20/2016,6:00,0,0,0,55
2320127002,4/20/2016,7:00,0,0,0,55
2320127002,4/20/2016,8:00,0,0,0,55
2320127002,4/20/2016,9:00,0,0,0,55
2320127002,4/20/2016,10:00,0,0,0,55
2320127002,4/20/2016,11:00,0,0,0,55
2320127002,4/20/2016,12:00,420,21,0.35,95
2320127002,4/20/2016,13:00,338,12,0.2,82
2320127002,4/20/2016,14:00,842,23,0.383333,111
2320127002,4/20/2016,15:00,1813,52,0.866667,163
2320127002,4/20/2016,16:00,624,24,0.4,105
2320127002,4/20/2016,17:00,541,32,0.533333,112
2320127002,4/20/2016,18:00,411,24,0.4,98
2320127002,4/20/2016,19:00,485,24,0.4,100
2320127002,4/20/2016,20:00,411,22,0.366667,96
2320127002,4/20/2016,21:00,294,17,0.283333,87
2320127002,4/20/2016,22:00,434,21,0.35,96
2320127002,4/20/2016,23:00,329,23,0.383333,96
2320127002,4/21/2016,0:00,30,1,0.016667,57
2320127002,4/21/2016,1:00,0,0,0,55
2320127002,4/21/2016,2:00,0,0,0,55
2320127002,4/21/2016,3:00,0,0,0,55
2320127002,4/21/2016,4:00,0,0,0,55
2320127002,4/21/2016,5:00,0,0,0,55
2320127002,4/21/2016,6:00,0,0,0,55
2320127002,4/21/2016,7:00,0,0,0,55
2320127002,4/21/2016,8:00,0,0,0,55
2320127002,4/21/2016,9:00,0,0,0,55
2320127002,4/21/2016,10:00,0,0,0,55
2320127002,4/21/2016,11:00,0,0,0,55
2320127002,4/21/2016,12:00,0,0,0,55
2320127002,4/21/2016,13:00,0,0,0,55
2320127002,4/21/2016,14:00,0,0,0,55
2320127002,4/21/2016,15:00,185,11,0.183333,75
2320127002,4/21/2016,16:00,511,25,0.416667,104
2320127002,4/21/2016,17:00,446,20,0.333333,95
2320127002,4/21/2016,18:00,349,17,0.283333,89
2320127002,4/21/2016,19:00,61,4,0.066667,63
2320127002,4/21/2016,20:00,0,0,0,55
2320127002,4/21/2016,21:00,974,36,0.6,116
2320127002,4/21/2016,22:00,526,20,0.333333,97
2320127002,4/21/2016,23:00,322,16,0.266667,87
2320127002,4/22/2016,0:00,210,11,0.183333,76
2320127002,4/22/2016,1:00,429,18,0.3,92
2320127002,4/22/2016,2:00,164,11,0.183333,75
2320127002,4/22/2016,3:00,253,12,0.2,79
2320127002,4/22/2016,4:00,70,5,0.083333,64
2320127002,4/22/2016,5:00,249,11,0.183333,78
2320127002,4/22/2016,6:00,529,31,0.516667,110
2320127002,4/22/2016,7:00,230,13,0.216667,80
2320127002,4/22/2016,8:00,0,0,0,55
2320127002,4/22/2016,9:00,0,0,0,55
2320127002,4/22/2016,10:00,0,0,0,55
2320127002,4/22/2016,11:00,0,0,0,55
2320127002,4/22/2016,12:00,0,0,0,55
2320127002,4/22/2016,13:00,0,0,0,55
2320127002,4/22/2016,14:00,272,14,0.233333,81
2320127002,4/22/2016,15:00,1128,36,0.6,136
2320127002,4/22/2016,16:00,270,12,0.2,79
2320127002,4/22/2016,17:00,315,16,0.266667,86
2320127002,4/22/2016,18:00,0,0,0,55
2320127002,4/22/2016,19:00,249,16,0.266667,86
2320127002,4/22/2016,20:00,384,18,0.3,92
2320127002,4/22/2016,21:00,453,21,0.35,95
2320127002,4/22/2016,22:00,218,10,0.166667,77
2320127002,4/22/2016,23:00,160,11,0.183333,77
2320127002,4/23/2016,0:00,152,9,0.15,74
2320127002,4/23/2016,1:00,205,11,0.183333,77
2320127002,4/23/2016,2:00,264,9,0.15,77
2320127002,4/23/2016,3:00,202,12,0.2,78
2320127002,4/23/2016,4:00,72,6,0.1,67
2320127002,4/23/2016,5:00,0,0,0,55
2320127002,4/23/2016,6:00,0,0,0,55
2320127002,4/23/2016,7:00,0,0,0,55
2320127002,4/23/2016,8:00,0,0,0,55
2320127002,4/23/2016,9:00,0,0,0,55
2320127002,4/23/2016,10:00,0,0,0,55
2320127002,4/23/2016,11:00,0,0,0,55
2320127002,4/23/2016,12:00,0,0,0,55
2320127002,4/23/2016,13:00,591,23,0.383333,101
2320127002,4/23/2016,14:00,436,21,0.35,96
2320127002,4/23/2016,15:00,591,26,0.433333,107
2320127002,4/23/2016,16:00,399,15,0.25,89
2320127002,4/23/2016,17:00,594,27,0.45,107
2320127002,4/23/2016,18:00,578,27,0.45,107
2320127002,4/23/2016,19:00,351,19,0.316667,90
2320127002,4/23/2016,20:00,41,3,0.05,60
2320127002,4/23/2016,21:00,261,11,0.183333,78
2320127002,4/23/2016,22:00,205,14,0.233333,81
2320127002,4/23/2016,23:00,137,9,0.15,72
2320127002,4/24/2016,0:00,204,9,0.15,75
2320127002,4/24/2016,1:00,295,12,0.2,80
2320127002,4/24/2016,2:00,192,12,0.2,77
2320127002,4/24/2016,3:00,0,0,0,55
2320127002,4/24/2016,4:00,0,0,0,55
2320127002,4/24/2016,5:00,0,0,0,55
2320127002,4/24/2016,6:00,0,0,0,55
2320127002,4/24/2016,7:00,0,0,0,55
2320127002,4/24/2016,8:00,0,0,0,55
2320127002,4/24/2016,9:00,0,0,0,55
2320127002,4/24/2016,10:00,0,0,0,55
2320127002,4/24/2016,11:00,0,0,0,55
2320127002,4/24/2016,12:00,0,0,0,55
2320127002,4/24/2016,13:00,0,0,0,55
2320127002,4/24/2016,14:00,0,0,0,55
2320127002,4/24/2016,15:00,69,2,0.033333,60
2320127002,4/24/2016,16:00,784,33,0.55,120
2320127002,4/24/2016,17:00,360,17,0.283333,89
2320127002,4/24/2016,18:00,711,31,0.516667,116
2320127002,4/24/2016,19:00,140,9,0.15,75
2320127002,4/24/2016,20:00,434,23,0.383333,99
2320127002,4/24/2016,21:00,487,26,0.433333,105
2320127002,4/24/2016,22:00,194,13,0.216667,81
