,Id,Date,Hour,Steps,Intensity,AVG Intensity,Calories,Sleep Sessions,Minutes Asleep,Time in Bed
3921,2022484408,4/24/2016,5:00,0,0,0.0,62,,,
3922,2022484408,4/24/2016,6:00,0,0,0.0,62,,,
3923,2022484408,4/24/2016,7:00,0,0,0.0,62,,,
3924,2022484408,4/24/2016,8:00,3056,63,1.05,259,,,
3925,2022484408,4/24/2016,9:00,3130,84,1.4,307,,,
3926,2022484408,4/24/2016,10:00,496,18,0.3,111,,,
3927,2022484408,4/24/2016,11:00,708,24,0.4,127,,,
3928,2022484408,4/24/2016,12:00,699,17,0.283333,119,,,
3929,2022484408,4/24/2016,13:00,1305,48,0.8,167,,,
3930,2022484408,4/24/2016,14:00,519,16,0.266667,104,,,
3931,2022484408,4/24/2016,15:00,1963,52,0.866667,188,,,
3932,2022484408,4/24/2016,16:00,85,2,0.033333,70,,,
3933,2022484408,4/24/2016,17:00,573,23,0.383333,117,,,
3934,2022484408,4/24/2016,18:00,947,32,0.533333,150,,,
3935,2022484408,4/24/2016,19:00,0,0,0.0,63,,,
3936,2022484408,4/24/2016,20:00,0,0,0.0,62,,,
3937,2022484408,4/24/2016,21:00,0,0,0.0,62,,,
3938,2022484408,4/24/2016,22:00,0,0,0.0,62,,,
3939,2022484408,4/24/2016,23:00,0,0,0.0,62,,,
3940,2022484408,4/25/2016,0:00,0,0,0.0,62,,,
3941,2022484408,4/25/2016,1:00,0,0,0.0,62,,,
3942,2022484408,4/25/2016,2:00,0,0,0.0,62,,,
3943,2022484408,4/25/2016,3:00,0,0,0.0,62,,,
3944,2022484408,4/25/2016,4:00,0,0,0.0,62,,,
3945,2022484408,4/25/2016,5:00,0,0,0.0,62,,,
3946,2022484408,4/25/2016,6:00,0,0,0.0,62,,,
3947,2022484408,4/25/2016,7:00,718,23,0.383333,123,,,
3948,2022484408,4/25/2016,8:00,380,18,0.3,105,,,
3949,2022484408,4/25/2016,9:00,5257,155,2.583333,484,,,
3950,2022484408,4/25/2016,10:00,289,10,0.166667,87,,,
3951,2022484408,4/25/2016,11:00,0,0,0.0,62,,,
3952,2022484408,4/25/2016,12:00,0,0,0.0,62,,,
3953,2022484408,4/25/2016,13:00,157,4,0.066667,78,,,
3954,2022484408,4/25/2016,14:00,1507,40,0.666667,184,,,
3955,2022484408,4/25/2016,15:00,281,16,0.266667,95,,,
3956,2022484408,4/25/2016,16:00,696,25,0.416667,120,,,
3957,2022484408,4/25/2016,17:00,645,19,0.316667,113,,,
3958,2022484408,4/25/2016,18:00,250,17,0.283333,100,,,
3959,2022484408,4/25/2016,19:00,1122,34,0.566667,161,,,
3960,2022484408,4/25/2016,20:00,67,4,0.066667,72,,,
3961,2022484408,4/25/2016,21:00,0,0,0.0,62,,,
3962,2022484408,4/25/2016,22:00,0,0,0.0,62,,,
3963,2022484408,4/25/2016,23:00,0,0,0.0,62,,,
3964,2022484408,4/26/2016,0:00,0,0,0.0,62,,,
3965,2022484408,4/26/2016,1:00,0,0,0.0,62,,,
3966,2022484408,4/26/2016,2:00,0,0,0.0,62,,,
3967,2022484408,4/26/2016,3:00,0,0,0.0,62,,,
3968,2022484408,4/26/2016,4:00,0,0,0.0,62,,,
3969,2022484408,4/26/2016,5:00,0,0,0.0,62,,,
3970,2022484408,4/26/2016,6:00,0,0,0.0,62,,,
3971,2022484408,4/26/2016,7:00,908,30,0.5,135,,,
3972,2022484408,4/26/2016,8:00,67,6,0.1,75,,,
3973,2022484408,4/26/2016,9:00,977,35,0.583333,154,,,
3974,2022484408,4/26/2016,10:00,1967,157,2.616667,448,,,
3975,2022484408,4/26/2016,11:00,1005,72,1.2,243,,,
3976,2022484408,4/26/2016,12:00,1040,41,0.683333,181,,,
3977,2022484408,4/26/2016,13:00,31,1,0.016667,75,,,
3978,2022484408,4/26/2016,14:00,965,28,0.466667,154,,,
3979,2022484408,4/26/2016,15:00,1112,32,0.533333,174,,,
3980,2022484408,4/26/2016,16:00,675,22,0.366667,125,,,
3981,2022484408,4/26/2016,17:00,531,21,0.35,116,,,
3982,2022484408,4/26/2016,18:00,357,21,0.35,110,,,
3983,2022484408,4/26/2016,19:00,425,17,0.283333,108,,,
3984,2022484408,4/26/2016,20:00,59,5,0.083333,72,,,
3985,2022484408,4/26/2016,21:00,0,0,0.0,62,,,
3986,2022484408,4/26/2016,22:00,0,0,0.0,62,,,
3987,2022484408,4/26/2016,23:00,0,0,0.0,62,,,
3988,2022484408,4/27/2016,0:00,0,0,0.0,62,,,
3989,2022484408,4/27/2016,1:00,0,0,0.0,62,,,
3990,2022484408,4/27/2016,2:00,0,0,0.0,62,,,
3991,2022484408,4/27/2016,3:00,0,0,0.0,62,,,
3992,2022484408,4/27/2016,4:00,0,0,0.0,62,,,
3993,2022484408,4/27/2016,5:00,0,0,0.0,62,,,
3994,2022484408,4/27/2016,6:00,0,0,0.0,62,,,
3995,2022484408,4/27/2016,7:00,0,0,0.0,62,,,
3996,2022484408,4/27/2016,8:00,0,0,0.0,62,,,
3997,2022484408,4/27/2016,9:00,1388,64,1.066667,225,,,
3998,2022484408,4/27/2016,10:00,967,46,0.766667,188,,,
3999,2022484408,4/27/2016,11:00,149,13,0.216667,86,,,
4000,2022484408,4/27/2016,12:00,973,30,0.5,141,,,
4001,2022484408,4/27/2016,13:00,1313,40,0.666667,167,,,
4002,2022484408,4/27/2016,14:00,688,38,0.633333,172,,,
4003,2022484408,4/27/2016,15:00,303,11,0.183333,92,,,
4004,2022484408,4/27/2016,16:00,702,23,0.383333,121,,,
4005,2022484408,4/27/2016,17:00,600,18,0.3,110,,,
4006,2022484408,4/27/2016,18:00,2917,83,1.383333,249,,,
4007,2022484408,4/27/2016,19:00,159,13,0.216667,101,,,
4008,2022484408,4/27/2016,20:00,0,0,0.0,62,,,
4009,2022484408,4/27/2016,21:00,0,0,0.0,62,,,
4010,2022484408,4/27/2016,22:00,0,0,0.0,62,,,
4011,2022484408,4/27/2016,23:00,0,0,0.0,62,,,
4012,2022484408,4/28/2016,0:00,0,0,0.0,62,,,
4013,2022484408,4/28/2016,1:00,0,0,0.0,62,,,
4014,2022484408,4/28/2016,2:00,0,0,0.0,62,,,
4015,2022484408,4/28/2016,3:00,0,0,0.0,62,,,
4016,2022484408,4/28/2016,4:00,0,0,0.0,62,,,
4017,2022484408,4/28/2016,5:00,0,0,0.0,62,,,
4018,2022484408,4/28/2016,6:00,0,0,0.0,62,,,
4019,2022484408,4/28/2016,7:00,368,12,0.2,92,,,
4020,2022484408,4/28/2016,8:00,912,46,0.766667,156,,,
4021,2022484408,4/28/2016,9:00,787,30,0.5,127,,,
4022,2022484408,4/28/2016,10:00,1567,37,0.616667,165,,,
4023,2022484408,4/28/2016,11:00,858,31,0.516667,132,,,
4024,2022484408,4/28/2016,12:00,2735,71,1.183333,217,,,
4025,2022484408,4/28/2016,13:00,197,5,0.083333,79,,,
4026,2022484408,4/28/2016,14:00,1198,31,0.516667,153,,,
4027,2022484408,4/28/2016,15:00,101,4,0.066667,76,,,
4028,2022484408,4/28/2016,16:00,487,24,0.4,112,,,
4029,2022484408,4/28/2016,17:00,516,24,0.4,113,,,
4030,2022484408,4/28/2016,18:00,166,13,0.216667,88,,,
4031,2022484408,4/28/2016,19:00,64,6,0.1,76,,,
4032,2022484408,4/28/2016,20:00,184,15,0.25,89,,,
4033,2022484408,4/28/2016,21:00,0,0,0.0,62,,,
4034,2022484408,4/28/2016,22:00,0,0,0.0,62,,,
4035,2022484408,4/28/2016,23:00,0,0,0.0,62,,,
4036,2022484408,4/29/2016,0:00,0,0,0.0,62,,,
4037,2022484408,4/29/2016,1:00,0,0,0.0,62,,,
4038,2022484408,4/29/2016,2:00,0,0,0.0,62,,,
4039,2022484408,4/29/2016,3:00,0,0,0.0,62,,,
4040,2022484408,4/29/2016,4:00,0,0,0.0,62,,,
4041,2022484408,4/29/2016,5:00,0,0,0.0,62,,,
4042,2022484408,4/29/2016,6:00,0,0,0.0,62,,,
4043,2022484408,4/29/2016,7:00,0,0,0.0,62,,,
4044,2022484408,4/29/2016,8:00,662,20,0.333333,113,,,
4045,2022484408,4/29/2016,9:00,1457,112,1.866667,318,,,
4046,2022484408,4/29/2016,10:00,1012,40,0.666667,177,,,
4047,2022484408,4/29/2016,11:00,1452,35,0.583333,171,,,
4048,2022484408,4/29/2016,12:00,530,26,0.433333,126,,,
4049,2022484408,4/29/2016,13:00,1163,45,0.75,181,,,
4050,2022484408,4/29/2016,14:00,1655,47,0.783333,231,,,
4051,2022484408,4/29/2016,15:00,175,17,0.283333,96,,,
4052,2022484408,4/29/2016,16:00,1035,30,0.5,129,,,
4053,2022484408,4/29/2016,17:00,437,21,0.35,108,,,
4054,2022484408,4/29/2016,18:00,315,14,0.233333,101,,,
4055,2022484408,4/29/2016,19:00,352,17,0.283333,113,,,
4056,2022484408,4/29/2016,20:00,0,0,0.0,62,,,
4057,2022484408,4/29/2016,21:00,0,0,0.0,62,,,
4058,2022484408,4/29/2016,22:00,0,0,0.0,62,,,
4059,2022484408,4/29/2016,23:00,0,0,0.0,62,,,
4060,2022484408,4/30/2016,0:00,0,0,0.0,62,,,
4061,2022484408,4/30/2016,1:00,0,0,0.0,62,,,
4062,2022484408,4/30/2016,2:00,0,0,0.0,62,,,
4063,2022484408,4/30/2016,3:00,0,0,0.0,62,,,
4064,2022484408,4/30/2016,4:00,0,0,0.0,62,,,
4065,2022484408,4/30/2016,5:00,0,0,0.0,62,,,
4066,2022484408,4/30/2016,6:00,437,12,0.2,93,,,
4067,2022484408,4/30/2016,7:00,347,16,0.266667,97,,,
4068,2022484408,4/30/2016,8:00,52,4,0.066667,73,,,
4069,2022484408,4/30/2016,9:00,127,12,0.2,85,,,
4070,2022484408,4/30/2016,10:00,2094,44,0.733333,197,,,
4071,2022484408,4/30/2016,11:00,1112,26,0.433333,138,,,
4072,2022484408,4/30/2016,12:00,1372,30,0.5,157,,,
4073,2022484408,4/30/2016,13:00,2418,49,0.816667,216,,,
4074,2022484408,4/30/2016,14:00,1564,42,0.7,179,,,
4075,2022484408,4/30/2016,15:00,2742,53,0.883333,222,,,
4076,2022484408,4/30/2016,16:00,3286,88,1.466667,252,,,
4077,2022484408,4/30/2016,17:00,1288,32,0.533333,154,,,
4078,2022484408,4/30/2016,18:00,869,17,0.283333,128,,,
4079,2022484408,4/30/2016,19:00,577,18,0.3,110,,,
4080,2022484408,4/30/2016,20:00,102,3,0.05,70,,,
4081,2022484408,4/30/2016,21:00,0,0,0.0,62,,,
4082,2022484408,4/30/2016,22:00,0,0,0.0,62,,,
4083,2022484408,4/30/2016,23:00,0,0,0.0,62,,,
4084,2022484408,5/1/2016,0:00,0,0,0.0,62,,,
4085,2022484408,5/1/2016,1:00,0,0,0.0,62,,,
4086,2022484408,5/1/2016,2:00,0,0,0.0,62,,,
4087,2022484408,5/1/2016,3:00,0,0,0.0,62,,,
4088,2022484408,5/1/2016,4:00,0,0,0.0,62,,,
4089,2022484408,5/1/2016,5:00,0,0,0.0,62,,,
4090,2022484408,5/1/2016,6:00,660,21,0.35,114,,,
4091,2022484408,5/1/2016,7:00,360,14,0.233333,97,,,
4092,2022484408,5/1/2016,8:00,28,2,0.033333,70,,,
4093,2022484408,5/1/2016,9:00,305,9,0.15,87,,,
4094,2022484408,5/1/2016,10:00,3757,111,1.85,292,,,
4095,2022484408,5/1/2016,11:00,716,20,0.333333,109,,,
4096,2022484408,5/1/2016,12:00,132,9,0.15,79,,,
4097,2022484408,5/1/2016,13:00,61,3,0.05,68,,,
4098,2022484408,5/1/2016,14:00,314,14,0.233333,91,,,
4099,2022484408,5/1/2016,15:00,882,26,0.433333,142,,,
4100,2022484408,5/1/2016,16:00,555,26,0.433333,119,,,
4101,2022484408,5/1/2016,17:00,1088,38,0.633333,158,,,
4102,2022484408,5/1/2016,18:00,866,36,0.6,146,,,
4103,2022484408,5/1/2016,19:00,814,47,0.783333,185,,,
4104,2022484408,5/1/2016,20:00,0,0,0.0,62,,,
4105,2022484408,5/1/2016,21:00,0,0,0.0,62,,,
4106,2022484408,5/1/2016,22:00,0,0,0.0,62,,,
4107,2022484408,5/1/2016,23:00,0,0,0.0,62,,,
4108,2022484408,5/2/2016,0:00,0,0,0.0,62,,,
4109,2022484408,5/2/2016,1:00,0,0,0.0,62,,,
4110,2022484408,5/2/2016,2:00,0,0,0.0,62,,,
4111,2022484408,5/2/2016,3:00,0,0,0.0,62,,,
4112,2022484408,5/2/2016,4:00,0,0,0.0,62,,,
4113,2022484408,5/2/2016,5:00,0,0,0.0,62,,,
4114,2022484408,5/2/2016,6:00,0,0,0.0,62,,,
4115,2022484408,5/2/2016,7:00,590,19,0.316667,114,,,
4116,2022484408,5/2/2016,8:00,385,18,0.3,104,,,
4117,2022484408,5/2/2016,9:00,1116,41,0.683333,183,,,
4118,2022484408,5/2/2016,10:00,737,35,0.583333,166,,,
4119,2022484408,5/2/2016,11:00,153,6,0.1,78,,,
4120,2022484408,5/2/2016,12:00,805,33,0.55,146,,,
4121,2022484408,5/2/2016,13:00,610,27,0.45,143,,,
4122,2022484408,5/2/2016,14:00,4178,126,2.1,312,,,
4123,2022484408,5/2/2016,15:00,255,15,0.25,92,,,
4124,2022484408,5/2/2016,16:00,864,31,0.516667,137,,,
4125,2022484408,5/2/2016,17:00,182,18,0.3,108,,,
4126,2022484408,5/2/2016,18:00,271,21,0.35,113,,,
4127,2022484408,5/2/2016,19:00,233,11,0.183333,94,,,
4128,2022484408,5/2/2016,20:00,0,0,0.0,62,,,
4129,2022484408,5/2/2016,21:00,0,0,0.0,62,,,
4130,2022484408,5/2/2016,22:00,0,0,0.0,62,,,
4131,2022484408,5/2/2016,23:00,0,0,0.0,62,,,
4132,2022484408,5/3/2016,0:00,0,0,0.0,62,,,
4133,2022484408,5/3/2016,1:00,0,0,0.0,62,,,
4134,2022484408,5/3/2016,2:00,0,0,0.0,62,,,
4135,2022484408,5/3/2016,3:00,0,0,0.0,62,,,
4136,2022484408,5/3/2016,4:00,0,0,0.0,62,,,
4137,2022484408,5/3/2016,5:00,0,0,0.0,62,,,
4138,2022484408,5/3/2016,6:00,0,0,0.0,62,,,
4139,2022484408,5/3/2016,7:00,218,8,0.133333,91,,,
4140,2022484408,5/3/2016,8:00,442,24,0.4,129,,,
4141,2022484408,5/3/2016,9:00,412,17,0.283333,101,,,
4142,2022484408,5/3/2016,10:00,2451,134,2.233333,388,,,
4143,2022484408,5/3/2016,11:00,526,31,0.516667,134,,,
4144,2022484408,5/3/2016,12:00,287,13,0.216667,101,,,
4145,2022484408,5/3/2016,13:00,337,15,0.25,106,,,
4146,2022484408,5/3/2016,14:00,2179,69,1.15,227,,,
4147,2022484408,5/3/2016,15:00,495,22,0.366667,126,,,
4148,2022484408,5/3/2016,16:00,3398,92,1.533333,295,,,
4149,2022484408,5/3/2016,17:00,557,28,0.466667,126,,,
4150,2022484408,5/3/2016,18:00,105,9,0.15,86,,,
4151,2022484408,5/3/2016,19:00,211,9,0.15,96,,,
4152,2022484408,5/3/2016,20:00,497,18,0.3,114,,,
4153,2022484408,5/3/2016,21:00,68,5,0.083333,72,,,
4154,2022484408,5/3/2016,22:00,0,0,0.0,62,,,
4155,2022484408,5/3/2016,23:00,0,0,0.0,62,,,
4156,2022484408,5/4/2016,0:00,0,0,0.0,62,,,
4157,2022484408,5/4/2016,1:00,0,0,0.0,62,,,
4158,2022484408,5/4/2016,2:00,0,0,0.0,62,,,
4159,2022484408,5/4/2016,3:00,0,0,0.0,62,,,
4160,2022484408,5/4/2016,4:00,0,0,0.0,62,,,
4161,2022484408,5/4/2016,5:00,0,0,0.0,62,,,
4162,2022484408,5/4/2016,6:00,112,6,0.1,74,,,
4163,2022484408,5/4/2016,7:00,719,29,0.483333,135,,,
4164,2022484408,5/4/2016,8:00,385,15,0.25,104,,,
4165,2022484408,5/4/2016,9:00,1634,63,1.05,231,,,
4166,2022484408,5/4/2016,10:00,944,60,1.0,233,,,
4167,2022484408,5/4/2016,11:00,602,23,0.383333,134,,,
4168,2022484408,5/4/2016,12:00,499,16,0.266667,120,,,
4169,2022484408,5/4/2016,13:00,683,16,0.266667,122,,,
4170,2022484408,5/4/2016,14:00,3647,118,1.966667,311,,,
4171,2022484408,5/4/2016,15:00,175,7,0.116667,89,,,
4172,2022484408,5/4/2016,16:00,701,26,0.433333,135,,,
4173,2022484408,5/4/2016,17:00,214,10,0.166667,86,,,
4174,2022484408,5/4/2016,18:00,698,19,0.316667,115,,,
4175,2022484408,5/4/2016,19:00,630,18,0.3,121,,,
4176,2022484408,5/4/2016,20:00,125,8,0.133333,79,,,
4177,2022484408,5/4/2016,21:00,0,0,0.0,62,,,
4178,2022484408,5/4/2016,22:00,0,0,0.0,62,,,
4179,2022484408,5/4/2016,23:00,0,0,0.0,62,,,
4180,2022484408,5/5/2016,0:00,0,0,0.0,62,,,
4181,2022484408,5/5/2016,1:00,0,0,0.0,62,,,
4182,2022484408,5/5/2016,2:00,0,0,0.0,62,,,
4183,2022484408,5/5/2016,3:00,0,0,0.0,62,,,
4184,2022484408,5/5/2016,4:00,0,0,0.0,62,,,
4185,2022484408,5/5/2016,5:00,0,0,0.0,62,,,
4186,2022484408,5/5/2016,6:00,0,0,0.0,62,,,
4187,2022484408,5/5/2016,7:00,0,0,0.0,62,,,
4188,2022484408,5/5/2016,8:00,309,15,0.25,101,,,
4189,2022484408,5/5/2016,9:00,2327,68,1.133333,217,,,
4190,2022484408,5/5/2016,10:00,1305,100,1.666667,326,,,
4191,2022484408,5/5/2016,11:00,666,28,0.466667,133,,,
4192,2022484408,5/5/2016,12:00,255,12,0.2,94,,,
4193,2022484408,5/5/2016,13:00,190,7,0.116667,82,,,
4194,2022484408,5/5/2016,14:00,1723,54,0.9,194,,,
4195,2022484408,5/5/2016,15:00,2384,72,1.2,214,,,
4196,2022484408,5/5/2016,16:00,1175,31,0.516667,150,,,
4197,2022484408,5/5/2016,17:00,414,19,0.316667,110,,,
4198,2022484408,5/5/2016,18:00,375,19,0.316667,106,,,
4199,2022484408,5/5/2016,19:00,322,13,0.216667,92,,,
4200,2022484408,5/5/2016,20:00,450,20,0.333333,105,,,
4201,2022484408,5/5/2016,21:00,0,0,0.0,62,,,
4202,2022484408,5/5/2016,22:00,0,0,0.0,62,,,
4203,2022484408,5/5/2016,23:00,0,0,0.0,62,,,
4204,2022484408,5/6/2016,0:00,0,0,0.0,62,,,
4205,2022484408,5/6/2016,1:00,0,0,0.0,62,,,
4206,2022484408,5/6/2016,2:00,0,0,0.0,62,,,
4207,2022484408,5/6/2016,3:00,0,0,0.0,62,,,
4208,2022484408,5/6/2016,4:00,0,0,0.0,62,,,
4209,2022484408,5/6/2016,5:00,0,0,0.0,62,,,
4210,2022484408,5/6/2016,6:00,0,0,0.0,62,,,
4211,2022484408,5/6/2016,7:00,0,0,0.0,62,,,
4212,2022484408,5/6/2016,8:00,0,0,0.0,62,,,
4213,2022484408,5/6/2016,9:00,809,35,0.583333,154,,,
4214,2022484408,5/6/2016,10:00,1107,42,0.7,181,,,
4215,2022484408,5/6/2016,11:00,1025,39,0.65,180,,,
4216,2022484408,5/6/2016,12:00,226,11,0.183333,94,,,
4217,2022484408,5/6/2016,13:00,455,20,0.333333,123,,,
4218,2022484408,5/6/2016,14:00,4084,106,1.766667,289,,,
4219,2022484408,5/6/2016,15:00,487,21,0.35,120,,,
4220,2022484408,5/6/2016,16:00,445,20,0.333333,111,,,
4221,2022484408,5/6/2016,17:00,374,17,0.283333,100,,,
4222,2022484408,5/6/2016,18:00,355,23,0.383333,110,,,
4223,2022484408,5/6/2016,19:00,271,23,0.383333,105,,,
4224,2022484408,5/6/2016,20:00,164,9,0.15,90,,,
4225,2022484408,5/6/2016,21:00,425,35,0.583333,158,,,
4226,2022484408,5/6/2016,22:00,0,0,0.0,62,,,
4227,2022484408,5/6/2016,23:00,0,0,0.0,62,,,
4228,2022484408,5/7/2016,0:00,0,0,0.0,62,,,
4229,2022484408,5/7/2016,1:00,0,0,0.0,62,,,
4230,2022484408,5/7/2016,2:00,0,0,0.0,62,,,
4231,2022484408,5/7/2016,3:00,0,0,0.0,62,,,
4232,2022484408,5/7/2016,4:00,0,0,0.0,62,,,
4233,2022484408,5/7/2016,5:00,0,0,0.0,62,,,
4234,2022484408,5/7/2016,6:00,0,0,0.0,62,,,
4235,2022484408,5/7/2016,7:00,0,0,0.0,62,,,
4236,2022484408,5/7/2016,8:00,7,1,0.016667,64,,,
4237,2022484408,5/7/2016,9:00,1132,35,0.583333,140,,,
4238,2022484408,5/7/2016,10:00,2617,71,1.183333,219,,,
4239,2022484408,5/7/2016,11:00,873,27,0.45,141,,,
4240,2022484408,5/7/2016,12:00,412,22,0.366667,107,,,
4241,2022484408,5/7/2016,13:00,545,20,0.333333,111,,,
4242,2022484408,5/7/2016,14:00,0,0,0.0,62,,,
4243,2022484408,5/7/2016,15:00,0,0,0.0,62,,,
4244,2022484408,5/7/2016,16:00,0,0,0.0,62,,,
4245,2022484408,5/7/2016,17:00,0,0,0.0,62,,,
4246,2022484408,5/7/2016,18:00,0,0,0.0,62,,,
4247,2022484408,5/7/2016,19:00,740,21,0.35,122,,,
4248,2022484408,5/7/2016,20:00,382,16,0.266667,96,,,
4249,2022484408,5/7/2016,21:00,0,0,0.0,62,,,
4250,2022484408,5/7/2016,22:00,0,0,0.0,62,,,
4251,2022484408,5/7/2016,23:00,0,0,0.0,62,,,
4252,2022484408,5/8/2016,0:00,0,0,0.0,62,,,
4253,2022484408,5/8/2016,1:00,0,0,0.0,62,,,
4254,2022484408,5/8/2016,2:00,0,0,0.0,62,,,
4255,2022484408,5/8/2016,3:00,0,0,0.0,62,,,
4256,2022484408,5/8/2016,4:00,0,0,0.0,62,,,
4257,2022484408,5/8/2016,5:00,0,0,0.0,62,,,
4258,2022484408,5/8/2016,6:00,0,0,0.0,62,,,
4259,2022484408,5/8/2016,7:00,0,0,0.0,62,,,
4260,2022484408,5/8/2016,8:00,14,8,0.133333,91,,,
4261,2022484408,5/8/2016,9:00,187,9,0.15,88,,,
4262,2022484408,5/8/2016,10:00,729,29,0.483333,129,,,
4263,2022484408,5/8/2016,11:00,1127,33,0.55,150,,,
4264,2022484408,5/8/2016,12:00,584,28,0.466667,130,,,
4265,2022484408,5/8/2016,13:00,457,18,0.3,104,,,
4266,2022484408,5/8/2016,14:00,194,10,0.166667,96,,,
4267,2022484408,5/8/2016,15:00,0,0,0.0,62,,,
4268,2022484408,5/8/2016,16:00,0,0,0.0,62,,,
4269,2022484408,5/8/2016,17:00,0,0,0.0,62,,,
4270,2022484408,5/8/2016,18:00,0,0,0.0,62,,,
4271,2022484408,5/8/2016,19:00,0,0,0.0,62,,,
4272,2022484408,5/8/2016,20:00,0,0,0.0,62,,,
4273,2022484408,5/8/2016,21:00,0,0,0.0,62,,,
4274,2022484408,5/8/2016,22:00,0,0,0.0,62,,,
4275,2022484408,5/8/2016,23:00,0,0,0.0,62,,,
4276,2022484408,5/9/2016,0:00,0,0,0.0,62,,,
4277,2022484408,5/9/2016,1:00,0,0,0.0,62,,,
4278,2022484408,5/9/2016,2:00,0,0,0.0,62,,,
4279,2022484408,5/9/2016,3:00,0,0,0.0,62,,,
4280,2022484408,5/9/2016,4:00,0,0,0.0,62,,,
4281,2022484408,5/9/2016,5:00,0,0,0.0,62,,,
4282,2022484408,5/9/2016,6:00,250,15,0.25,95,,,
4283,2022484408,5/9/2016,7:00,661,34,0.566667,134,,,
4284,2022484408,5/9/2016,8:00,1225,23,0.383333,140,,,
4285,2022484408,5/9/2016,9:00,1516,43,0.716667,202,,,
4286,2022484408,5/9/2016,10:00,2174,97,1.616667,288,,,
4287,2022484408,5/9/2016,11:00,164,8,0.133333,83,,,
4288,2022484408,5/9/2016,12:00,325,20,0.333333,110,,,
4289,2022484408,5/9/2016,13:00,165,6,0.1,82,,,
4290,2022484408,5/9/2016,14:00,3804,112,1.866667,294,,,
4291,2022484408,5/9/2016,15:00,946,52,0.866667,190,,,
4292,2022484408,5/9/2016,16:00,595,23,0.383333,127,,,
4293,2022484408,5/9/2016,17:00,564,17,0.283333,108,,,
4294,2022484408,5/9/2016,18:00,436,25,0.416667,117,,,
4295,2022484408,5/9/2016,19:00,343,15,0.25,103,,,
4296,2022484408,5/9/2016,20:00,211,6,0.1,78,,,
4297,2022484408,5/9/2016,21:00,0,0,0.0,62,,,
4298,2022484408,5/9/2016,22:00,0,0,0.0,62,,,
4299,2022484408,5/9/2016,23:00,0,0,0.0,62,,,
4300,2022484408,5/10/2016,0:00,0,0,0.0,62,,,
4301,2022484408,5/10/2016,1:00,0,0,0.0,62,,,
4302,2022484408,5/10/2016,2:00,0,0,0.0,62,,,
4303,2022484408,5/10/2016,3:00,0,0,0.0,62,,,
4304,2022484408,5/10/2016,4:00,0,0,0.0,62,,,
4305,2022484408,5/10/2016,5:00,0,0,0.0,62,,,
4306,2022484408,5/10/2016,6:00,0,0,0.0,62,,,
4307,2022484408,5/10/2016,7:00,0,0,0.0,62,,,
4308,2022484408,5/10/2016,8:00,163,7,0.116667,82,,,
4309,2022484408,5/10/2016,9:00,522,18,0.3,112,,,
4310,2022484408,5/10/2016,10:00,1910,108,1.8,361,,,
4311,2022484408,5/10/2016,11:00,1536,72,1.2,275,,,
4312,2022484408,5/10/2016,12:00,589,23,0.383333,116,,,
4313,2022484408,5/10/2016,13:00,1164,43,0.716667,176,,,
4314,2022484408,5/10/2016,14:00,3553,100,1.666667,273,,,
4315,2022484408,5/10/2016,15:00,699,29,0.483333,130,,,
4316,2022484408,5/10/2016,16:00,386,12,0.2,102,,,
4317,2022484408,5/10/2016,17:00,1264,39,0.65,176,,,
4318,2022484408,5/10/2016,18:00,424,22,0.366667,115,,,
4319,2022484408,5/10/2016,19:00,588,25,0.416667,131,,,
4320,2022484408,5/10/2016,20:00,0,0,0.0,64,,,
4321,2022484408,5/10/2016,21:00,0,0,0.0,62,,,
4322,2022484408,5/10/2016,22:00,0,0,0.0,62,,,
4323,2022484408,5/10/2016,23:00,0,0,0.0,62,,,
4324,2022484408,5/11/2016,0:00,0,0,0.0,62,,,
4325,2022484408,5/11/2016,1:00,0,0,0.0,62,,,
4326,2022484408,5/11/2016,2:00,0,0,0.0,62,,,
4327,2022484408,5/11/2016,3:00,0,0,0.0,62,,,
4328,2022484408,5/11/2016,4:00,0,0,0.0,62,,,
4329,2022484408,5/11/2016,5:00,0,0,0.0,62,,,
4330,2022484408,5/11/2016,6:00,0,0,0.0,62,,,
4331,2022484408,5/11/2016,7:00,0,0,0.0,62,,,
4332,2022484408,5/11/2016,8:00,0,0,0.0,62,,,
4333,2022484408,5/11/2016,9:00,38,2,0.033333,67,,,
4334,2022484408,5/11/2016,10:00,329,18,0.3,100,,,
4335,2022484408,5/11/2016,11:00,4838,142,2.366667,367,,,
4336,2022484408,5/11/2016,12:00,607,22,0.366667,123,,,
4337,2022484408,5/11/2016,13:00,225,10,0.166667,83,,,
4338,2022484408,5/11/2016,14:00,3294,104,1.733333,274,,,
4339,2022484408,5/11/2016,15:00,698,31,0.516667,141,,,
4340,2022484408,5/11/2016,16:00,1116,35,0.583333,161,,,
4341,2022484408,5/11/2016,17:00,1045,45,0.75,185,,,
4342,2022484408,5/11/2016,18:00,673,20,0.333333,124,,,
4343,2022484408,5/11/2016,19:00,409,19,0.316667,111,,,
4344,2022484408,5/11/2016,20:00,0,0,0.0,62,,,
4345,2022484408,5/11/2016,21:00,0,0,0.0,62,,,
4346,2022484408,5/11/2016,22:00,0,0,0.0,62,,,
4347,2022484408,5/11/2016,23:00,0,0,0.0,62,,,
4348,2022484408,5/12/2016,0:00,0,0,0.0,62,,,
4349,2022484408,5/12/2016,1:00,0,0,0.0,62,,,
